RA,ano_pesquisa,fase,fase_ideal,defasagem,turma,genero,ano_nascimento,idade,ano_ingresso,rede_ensino,pedra_atual,pedra_ano_anterior,inde,inde_ano_anterior,iaa,ieg,ips,ipp,ida,ipv,ian,n_avaliacoes,indicado_bolsa,atingiu_pv,tempo_na_associacao,categoria_defasagem
RA-1495,2024,2,2,0,2M,Feminino,2013,11,2021,Pública,Topazio,,8.4845030302,,9.002,8.318181818,7.51,8.75,8.25,8.223333333,10.0,3.0,,,3.0,Em fase
RA-606,2024,2,2,0,2M,Masculino,2012,12,2022,Pública,Agata,Ametista,6.645260606100001,7.402491667,8.502,7.6136363634999995,6.885,8.125,3.25,5.606666667,10.0,3.0,,,2.0,Em fase
RA-594,2024,2,2,0,2M,Masculino,2012,12,2022,Pública,Agata,Agata,6.890966666600001,6.702033333,6.918,5.75,6.26,8.125,7.0,6.053333333,10.0,3.0,,,2.0,Em fase
RA-1496,2024,2,2,0,2M,Feminino,2012,12,2024,Pública,Agata,,6.7799738095,,9.002,5.714285714500001,7.51,7.8125,4.25,6.773333333,10.0,3.0,,,0.0,Em fase
RA-1497,2024,2,2,0,2M,Feminino,2012,12,2024,Pública,Quartzo,,5.2423787879,,0.0,5.0227272725,7.51,6.875,2.0,6.996666667,10.0,3.0,,,0.0,Em fase
RA-1498,2024,2,3,-1,2M,Feminino,2011,13,2024,Pública,Ametista,,7.147881818200001,,8.502,7.840909091,7.51,8.125,7.0,6.33,5.0,3.0,,,0.0,Moderada
RA-1499,2024,2,2,0,2N,Feminino,2012,12,2024,Pública,Ametista,,7.914800000000001,,8.418,9.25,6.885,8.125,6.5,7.11,10.0,3.0,,,0.0,Em fase
RA-788,2024,2,2,0,2N,Masculino,2014,10,2021,Privada,Ametista,Ametista,7.9221068268,7.806091667,8.418,9.519450801,6.26,8.4375,5.75,7.783333333,10.0,3.0,,,3.0,Em fase
RA-1500,2024,2,2,0,2N,Masculino,2013,11,2024,Pública,Ametista,,7.360450000100002,,9.502,8.3333333335,6.885,8.4375,3.5,7.556666667,10.0,3.0,,,0.0,Em fase
RA-777,2024,2,2,0,2N,Feminino,2014,10,2022,Pública,Ametista,Ametista,7.563515408100001,7.468125,8.002,8.7757437075,7.51,8.125,4.5,7.723333333,10.0,3.0,,,2.0,Em fase
RA-1063,2024,2,3,-1,2N,Masculino,2012,12,2023,Pública,Ametista,Ametista,7.279250000000001,7.490825,5.25,9.75,7.51,7.8125,7.75,6.11,5.0,3.0,,,1.0,Moderada
RA-664,2024,2,2,0,2N,Feminino,2012,12,2022,Pública,Ametista,Topazio,7.5017244089,8.0872,9.002,6.7734553775,7.51,8.125,5.75,7.666666667,10.0,3.0,,,2.0,Em fase
RA-1501,2024,2,2,0,2N,Feminino,2013,11,2024,Pública,Topazio,,8.04495,,9.502,10.0,7.51,8.4375,5.0,7.5,10.0,3.0,,,0.0,Em fase
RA-764,2024,2,2,0,2N,Masculino,2014,10,2022,Privada,Ametista,Ametista,7.838370289900001,7.682125,8.002,7.8804347825,7.51,8.4375,6.0,8.336666667,10.0,3.0,,,2.0,Em fase
RA-1064,2024,2,2,0,2N,Masculino,2013,11,2023,Pública,Topazio,Topazio,8.9802350877,8.4777,9.502,9.7368421055,7.51,8.75,8.5,8.783333333,10.0,3.0,,,1.0,Em fase
RA-1065,2024,2,2,0,2N,Feminino,2013,11,2023,Pública,Topazio,Topazio,8.8634934783,8.03395,9.502,8.8152173915,6.26,9.0625,9.25,8.84,10.0,3.0,,,1.0,Em fase
RA-1502,2024,2,3,-1,2N,Feminino,2012,12,2024,Pública,Agata,,6.886091025600001,,8.002,7.628205128,7.51,7.8125,5.25,7.39,5.0,3.0,,,0.0,Moderada
RA-781,2024,2,2,0,2N,Feminino,2013,11,2021,Pública,Topazio,Topazio,8.496283333400001,8.209283333,8.002,9.75,7.51,8.4375,7.25,8.506666667,10.0,3.0,,,3.0,Em fase
RA-608,2024,2,2,0,2N,Masculino,2012,12,2022,Pública,Quartzo,Ametista,5.778986231800001,7.401741667,9.002,3.054347826,6.885,7.1875,4.25,5.053333333,10.0,3.0,,,2.0,Em fase
RA-796,2024,2,3,-1,2P,Feminino,2012,12,2022,Pública,Ametista,Ametista,7.052457703200001,7.462866667,8.502,8.2212885155,7.51,7.916666667,5.25,7.326666667,5.0,3.0,,,2.0,Moderada
RA-797,2024,2,3,-1,2P,Masculino,2012,12,2021,Pública,Agata,Ametista,6.597315151500001,7.373033333,9.168,4.840909091,7.51,6.666666667,7.25,6.723333333,5.0,3.0,,,3.0,Moderada
RA-636,2024,2,2,0,2P,Masculino,2012,12,2022,Pública,Agata,Agata,6.3802279106,6.836666667,8.002,4.9043062200000005,7.51,6.875,5.25,5.553333333,10.0,3.0,,,2.0,Em fase
RA-1140,2024,2,2,0,2P,Feminino,2012,12,2023,Pública,Ametista,Ametista,7.3473880383,7.703533333,6.834,6.112440191499999,7.51,8.125,7.0,7.39,10.0,3.0,,,1.0,Em fase
RA-1503,2024,2,3,-1,2P,Feminino,2011,13,2024,Pública,Agata,,6.991699999900001,,7.502,10.0,7.51,8.958333333,2.75,7.723333333,5.0,3.0,,,0.0,Moderada
RA-814,2024,2,2,0,2P,Masculino,2013,11,2022,Pública,Ametista,Topazio,7.971648484800001,8.367866667,7.418,9.090909091,7.51,7.5,7.5,7.053333333,10.0,3.0,,,2.0,Em fase
RA-637,2024,2,2,0,2P,Feminino,2012,12,2021,Pública,Ametista,Topazio,7.6853212122,8.109533333,7.502,6.2272727275,7.51,8.333333333,7.75,7.776666667,10.0,3.0,,,3.0,Em fase
RA-652,2024,2,2,0,2P,Feminino,2013,11,2022,Pública,Ametista,Ametista,7.361896969700001,7.871033333,8.002,6.931818182000001,7.51,7.916666667,5.5,7.663333333,10.0,3.0,,,2.0,Em fase
RA-816,2024,2,2,0,2P,Feminino,2013,11,2022,Privada,Topazio,Topazio,8.929745454599999,8.5572,7.002,9.7727272725,7.51,9.166666667,9.25,8.786666667,10.0,3.0,,,2.0,Em fase
RA-1504,2024,2,3,-1,2P,Feminino,2012,12,2024,Pública,Agata,,6.057060605999999,,7.5,4.6136363634999995,5.63,5.833333333,6.75,6.94,5.0,3.0,,,0.0,Moderada
RA-638,2024,2,2,0,2P,Feminino,2013,11,2021,Pública,Agata,Ametista,6.7464878789,7.754866667,8.502,5.7272727275,7.51,8.125,5.0,5.936666667,10.0,3.0,,,3.0,Em fase
RA-1505,2024,2,3,-1,2P,Masculino,2011,13,2024,Pública,Agata,,6.7199171717,,9.502,7.5252525255,7.51,8.75,3.75,6.943333333,5.0,3.0,,,0.0,Moderada
RA-643,2024,2,3,-1,2P,Masculino,2012,12,2022,Pública,Agata,Ametista,6.402239075100001,7.389033333,9.002,6.8660287085,7.51,8.125,4.5,5.826666667,5.0,3.0,,,2.0,Moderada
RA-645,2024,2,2,0,2P,Feminino,2012,12,2022,Pública,Ametista,Ametista,7.502239394,7.613033333,7.418,8.3863636365,7.51,7.708333333,5.25,7.556666667,10.0,3.0,,,2.0,Em fase
RA-1068,2024,2,2,0,2R,Masculino,2013,11,2023,Pública,Topazio,Topazio,9.0150030303,8.472533333,9.502,9.068181818,7.51,8.541666667,9.5,8.73,10.0,3.0,,,1.0,Em fase
RA-798,2024,2,3,-1,2R,Masculino,2012,12,2022,Pública,Quartzo,Ametista,4.6743653679,7.018033333,6.834,3.5064935065,7.51,5.0,4.75,2.943333333,5.0,3.0,,,2.0,Moderada
RA-799,2024,2,2,0,2R,Feminino,2012,12,2022,Pública,Ametista,Topazio,7.702648484900001,8.061533333,7.918,9.090909091,7.51,7.916666667,5.25,7.5,10.0,3.0,,,2.0,Em fase
RA-1506,2024,2,2,0,2R,Feminino,2013,11,2024,Pública,Ametista,,7.151855844200001,,8.002,8.3874458875,7.51,6.458333333,3.5,7.886666667,10.0,3.0,,,0.0,Em fase
RA-802,2024,2,2,0,2R,Masculino,2013,11,2021,Pública,Ametista,Topazio,7.8317974024999994,8.126866667,7.502,7.012987013,7.51,8.333333333,8.75,6.723333333,10.0,3.0,,,3.0,Em fase
RA-1507,2024,2,3,-1,2R,Masculino,2012,12,2024,Pública,Quartzo,,5.046077056300001,,6.918,4.448051948,7.51,4.583333333,5.0,3.776666667,5.0,3.0,,,0.0,Moderada
RA-1071,2024,2,3,-1,2R,Masculino,2012,12,2023,Pública,Quartzo,Agata,4.8048623378,6.414033333,8.002,4.188311688500001,7.51,4.166666667,4.5,2.996666667,5.0,3.0,,,1.0,Moderada
RA-1508,2024,2,2,0,2R,Feminino,2013,11,2024,Pública,Topazio,,8.1804207793,,7.502,7.2294372295,7.51,7.5,9.25,8.166666667,10.0,3.0,,,0.0,Em fase
RA-1509,2024,2,2,0,2R,Masculino,2013,11,2024,Pública,Ametista,,7.560230303200001,,8.502,6.5151515155,7.51,6.666666667,7.5,7.446666667,10.0,3.0,,,0.0,Em fase
RA-1510,2024,2,2,0,2R,Feminino,2013,11,2024,Pública,Topazio,,9.464745454400001,,10.002,9.7727272725,7.51,9.583333333,10.0,9.003333333,10.0,3.0,,,0.0,Em fase
RA-785,2024,2,2,0,2U,Feminino,2013,11,2022,Pública,Topazio,Topazio,9.1548666666,8.137866667,9.502,10.0,7.51,8.75,9.0,8.893333333,10.0,3.0,,,2.0,Em fase
RA-1511,2024,2,2,0,2U,Feminino,2013,11,2024,Pública,Topazio,,8.9217077641,,10.002,9.3271221535,7.51,8.4375,8.75,8.556666667,10.0,3.0,,,0.0,Em fase
RA-752,2024,2,3,-1,2U,Feminino,2011,13,2022,Pública,Agata,Topazio,6.57279265,8.073825,9.502,7.525879916999999,7.51,5.9375,5.75,5.613333333,5.0,3.0,,,2.0,Moderada
RA-790,2024,2,3,-1,2U,Masculino,2011,13,2022,Pública,Agata,Agata,6.8089355072,6.707666667,7.502,6.811594203,7.51,7.1875,6.75,6.883333333,5.0,3.0,,,2.0,Moderada
RA-590,2024,2,3,-1,2U,Feminino,2012,12,2021,Privada,Agata,Ametista,6.712378053800001,7.647666667,8.002,8.457556936,6.26,7.5,4.0,7.723333333,5.0,3.0,,,3.0,Moderada
RA-1512,2024,2,2,0,2U,Feminino,2014,10,2024,Pública,Topazio,,8.10445,,9.502,10.0,7.51,7.8125,5.5,7.61,10.0,3.0,,,0.0,Em fase
RA-472,2024,2,3,-1,2U,Feminino,2010,14,2022,Pública,Agata,Agata,6.6397610766,6.6858,7.502,7.48447205,7.51,6.25,6.25,6.333333333,5.0,3.0,,,2.0,Moderada
RA-628,2024,2,3,-1,2U,Masculino,2011,13,2022,Pública,Topazio,Topazio,8.2366166666,8.370325,9.002,10.0,7.51,7.1875,9.0,7.833333333,5.0,3.0,,,2.0,Moderada
RA-1513,2024,2,3,-1,2U,Feminino,2012,12,2024,Pública,Agata,,6.5509171717,,8.502,7.5252525255,7.51,7.5,3.75,7.223333333,5.0,3.0,,,0.0,Moderada
RA-1514,2024,2,2,0,2U,Feminino,2012,12,2024,Pública,Ametista,,7.520576262600001,,9.002,7.979797980000001,7.51,7.1875,5.5,7.273333333,10.0,3.0,,,0.0,Em fase
RA-629,2024,2,2,0,2U,Feminino,2013,11,2022,Pública,Topazio,Topazio,8.061295238200001,8.013866667,10.002,9.523809524,7.51,7.5,6.0,7.276666667,10.0,3.0,,,2.0,Em fase
RA-832,2024,2,2,0,2U,Masculino,2013,11,2022,Pública,Topazio,Topazio,8.2403304348,8.2697,9.002,8.695652174,7.51,7.5,8.0,7.5,10.0,3.0,,,2.0,Em fase
RA-1515,2024,2,3,-1,2U,Feminino,2012,12,2024,Pública,Quartzo,,5.832133333300001,,6.418,6.6666666665,6.255,6.875,3.5,6.72,5.0,3.0,,,0.0,Moderada
RA-833,2024,2,2,0,2U,Masculino,2013,11,2022,Pública,Topazio,Ametista,8.5184577641,7.81295,9.002,9.3271221535,7.51,8.125,8.0,7.946666667,10.0,3.0,,,2.0,Em fase
RA-819,2024,2,1,1,2U,Masculino,2014,10,2022,Pública,Topazio,Ametista,8.652552484400001,7.944833333,10.002,7.784679089,7.51,8.4375,9.0,8.503333333,10.0,3.0,,,2.0,Em fase
RA-1073,2024,3,3,0,3A,Feminino,2011,13,2022,Pública,Ametista,Agata,7.0859945773333335,6.384333333,9.168,6.370972886666667,7.5,6.875,6.5,5.7875,10.0,4.0,,,2.0,Em fase
RA-494,2024,3,3,0,3A,Feminino,2011,13,2022,Privada,Ametista,Ametista,7.922281328333334,7.116633333,7.5,7.329323308333333,8.755,7.8125,6.333333333333333,8.915,10.0,4.0,,,2.0,Em fase
RA-484,2024,3,3,0,3A,Masculino,2011,13,2022,Pública,Quartzo,Quartzo,3.8354776573333336,5.515466667,8.334,3.9141382866666667,2.51,3.4375,0.0,3.1225,10.0,4.0,,,2.0,Em fase
RA-496,2024,3,3,0,3A,Masculino,2011,13,2021,Privada,Agata,Agata,6.726607507733334,6.603666667,10.002,5.315995871999999,6.255,6.71875,5.666666666666667,6.1625,10.0,4.0,,,3.0,Em fase
RA-1516,2024,3,3,3,3A,Feminino,2011,13,2024,Privada,Ametista,,7.217066033133334,,9.585,5.404288499000001,9.38,7.96875,4.666666666666667,7.5475,10.0,4.0,,,0.0,Em fase
RA-1143,2024,3,6,-3,3A,Feminino,2008,16,2021,Pública,Quartzo,Agata,5.881225668333334,6.445933333,9.585,5.201336675,9.38,7.03125,3.1666666666666665,6.79,2.5,4.0,,,3.0,Severa
RA-1517,2024,3,4,-1,3A,Masculino,2009,15,2024,Pública,Agata,,6.240744444466667,,9.168,4.305555555666667,9.38,7.5,4.666666666666667,6.7075,5.0,4.0,,,0.0,Moderada
RA-1518,2024,3,4,-1,3A,Feminino,2009,15,2022,Pública,Quartzo,,5.721382142866666,,7.084,5.714285714333333,9.38,7.65625,1.75,6.5825,5.0,4.0,,,2.0,Moderada
RA-227,2024,3,3,0,3A,Masculino,2010,14,2022,Pública,Topazio,Ametista,8.074015455333335,7.722125,9.585,8.097577276666668,9.38,7.5,6.5,7.54,10.0,4.0,,,2.0,Em fase
RA-487,2024,3,3,0,3A,Feminino,2012,12,2021,Privada,Topazio,Topazio,9.4171373016,8.988866667,9.168,9.441269841333334,9.38,9.0625,9.666666666666666,9.1725,10.0,4.0,,,3.0,Em fase
RA-1076,2024,3,3,0,3A,Feminino,2011,13,2021,Pública,Ametista,Ametista,7.479598365200001,7.901033333,8.334,7.777033492666668,8.125,7.03125,6.333333333333333,6.5425,10.0,4.0,,,3.0,Em fase
RA-1084,2024,3,3,0,3A,Feminino,2012,12,2023,Pública,Agata,Ametista,6.9071109649333335,7.9948,8.751,7.705263158,5.63,7.03125,3.6666666666666665,7.4575,10.0,4.0,,,1.0,Em fase
RA-1519,2024,3,3,3,3A,Masculino,2009,15,2024,Não informado,Ametista,,7.210222117800001,,9.585,5.560902255666666,8.755,7.96875,4.833333333333333,7.5025,10.0,4.0,,,0.0,Em fase
RA-490,2024,3,2,1,3A,Feminino,2012,12,2022,Privada,Ametista,Ametista,7.368084290266667,7.429466667,9.168,5.5110047846666665,8.755,7.8125,6.166666666666667,7.295,10.0,4.0,,,2.0,Em fase
RA-346,2024,3,3,0,3A,Masculino,2012,12,2022,Pública,Ametista,Ametista,7.761749603200001,7.305541667,10.002,9.149206349333333,2.51,7.96875,6.166666666666667,8.2525,10.0,4.0,,,2.0,Em fase
RA-546,2024,3,3,0,3B,Feminino,2011,13,2021,Pública,Quartzo,Agata,5.702426010066667,6.031666667,5.832,3.7838383836666662,8.135,5.15625,4.666666666666667,5.5,10.0,4.0,,,3.0,Em fase
RA-1087,2024,3,3,0,3B,Feminino,2011,13,2023,Pública,Agata,Ametista,6.913936532,7.2067,7.917,8.393265993333333,8.755,7.1875,2.6666666666666665,6.58,10.0,4.0,,,1.0,Em fase
RA-493,2024,3,2,1,3B,Feminino,2013,11,2021,Pública,Ametista,Ametista,7.4643250000000005,7.934366667,10.002,8.933333333333334,10.0,7.03125,3.1666666666666665,6.705,10.0,4.0,,,3.0,Em fase
RA-1520,2024,3,4,-1,3B,Feminino,2010,14,2024,Pública,Ametista,,7.0026462121333335,,8.334,9.060606060666666,8.75,7.65625,3.75,7.3325,5.0,4.0,,,0.0,Moderada
RA-1072,2024,3,3,0,3B,Masculino,2011,13,2023,Pública,Ametista,Topazio,7.8153856754,8.0152,8.751,5.627886710333333,8.755,7.96875,8.166666666666666,7.545,10.0,4.0,,,1.0,Em fase
RA-1521,2024,3,4,-1,3B,Feminino,2010,14,2024,Pública,Quartzo,,5.065788844333333,,7.5,6.157902555,2.51,6.09375,3.1666666666666665,5.4525,5.0,4.0,,,0.0,Moderada
RA-536,2024,3,2,1,3B,Feminino,2012,12,2021,Pública,Ametista,Ametista,7.7704681818,7.759533333,8.334,9.109090909,8.135,7.1875,5.5,7.415,10.0,4.0,,,3.0,Em fase
RA-1079,2024,3,3,0,3B,Masculino,2010,14,2023,Pública,Quartzo,Agata,5.4253413299333335,6.916533333,7.5,4.516498316333333,2.51,4.21875,6.333333333333333,4.1625,10.0,4.0,,,1.0,Em fase
RA-331,2024,3,4,-1,3B,Feminino,2010,14,2021,Pública,Agata,Ametista,6.231045707066668,7.039791667,8.751,7.735353535333334,8.755,6.09375,3.5,5.62,5.0,4.0,,,3.0,Moderada
RA-1522,2024,3,3,0,3B,Masculino,2011,13,2024,Pública,Topazio,,8.3261,,8.751,10.0,9.38,6.875,7.0,7.1275,10.0,4.0,,,0.0,Em fase
RA-1096,2024,3,2,1,3B,Feminino,2012,12,2023,Pública,Topazio,Topazio,9.189883333333334,8.615533333,9.168,9.866666666666667,8.755,9.0625,8.5,9.09,10.0,4.0,,,1.0,Em fase
RA-513,2024,3,2,1,3B,Masculino,2013,11,2021,Privada,Topazio,Topazio,8.728632539666668,8.297866667,10.002,8.831746031666666,8.135,9.0625,7.666666666666667,8.545,10.0,4.0,,,3.0,Em fase
RA-531,2024,3,3,0,3B,Masculino,2012,12,2022,Pública,Ametista,Topazio,7.9127926470666665,8.3252,9.168,9.803921568666667,4.38,7.96875,6.666666666666667,7.335,10.0,4.0,,,2.0,Em fase
RA-1523,2024,3,2,1,3B,Masculino,2012,12,2024,Pública,Topazio,,8.67371279,,6.666,9.283272283333334,8.755,8.90625,8.166666666666666,8.755,10.0,4.0,,,0.0,Em fase
RA-1524,2024,3,4,-1,3B,Feminino,2010,14,2024,Pública,Quartzo,,5.5473805555333335,,7.917,2.777777777666667,7.51,7.65625,4.0,6.9175,5.0,4.0,,,0.0,Moderada
RA-1147,2024,3,4,-1,3B,Feminino,2009,15,2023,Pública,Quartzo,Ametista,5.833118518533334,7.072983333,8.751,6.125925926,8.755,6.25,3.1666666666666665,5.495,5.0,4.0,,,1.0,Moderada
RA-479,2024,3,2,1,3C,Masculino,2012,12,2021,Privada,Topazio,Topazio,8.901966666666668,8.988866667,9.168,9.866666666666667,2.51,9.375,9.666666666666666,9.45,10.0,3.0,,,3.0,Em fase
RA-517,2024,3,3,0,3C,Feminino,2010,14,2021,Pública,Quartzo,Agata,5.880466583166668,6.3104,7.5,5.266499582333334,2.51,6.041666667,5.0,6.11,10.0,3.0,,,3.0,Em fase
RA-325,2024,3,3,0,3C,Masculino,2012,12,2022,Pública,Topazio,Agata,8.385133333233336,6.243,9.168,9.866666666666667,7.51,8.333333333,7.0,7.553333333,10.0,3.0,,,2.0,Em fase
RA-1525,2024,3,3,0,3C,Masculino,2011,13,2024,Pública,Ametista,,7.778263492033334,,7.917,8.293650793666666,5.63,8.541666667,7.0,7.553333333,10.0,3.0,,,0.0,Em fase
RA-518,2024,3,3,0,3C,Masculino,2012,12,2022,Pública,Agata,Ametista,6.3467483709,7.5762,8.334,6.8300751879999995,2.51,7.083333333,4.0,6.94,10.0,3.0,,,2.0,Em fase
RA-1146,2024,3,5,-2,3C,Feminino,2008,16,2023,Pública,Quartzo,Agata,5.3933086048000005,6.689583333,10.002,5.017209691,6.88,6.25,2.0,5.883333333,5.0,3.0,,,1.0,Moderada
RA-530,2024,3,3,0,3C,Masculino,2012,12,2021,Pública,Ametista,Ametista,7.214534419433333,7.653033333,8.751,6.468838763666667,9.38,7.083333333,4.5,7.496666667,10.0,3.0,,,3.0,Em fase
RA-524,2024,3,3,0,3C,Masculino,2011,13,2021,Pública,Ametista,Ametista,7.026322556366667,7.331133333,7.083,5.111779448666667,2.51,8.333333333,8.666666666666666,7.39,10.0,3.0,,,3.0,Em fase
RA-578,2024,3,2,1,3C,Masculino,2012,12,2021,Privada,Topazio,Topazio,9.066199999966669,9.013866667,10.002,10.0,2.51,9.583333333,9.833333333333334,9.45,10.0,3.0,,,3.0,Em fase
RA-526,2024,3,4,-1,3C,Masculino,2010,14,2022,Pública,Ametista,Topazio,7.843157894833334,8.0957,9.585,9.382456140333334,8.13,7.291666667,7.333333333333333,7.496666667,5.0,3.0,,,2.0,Moderada
RA-528,2024,3,3,0,3C,Masculino,2011,13,2021,Pública,Ametista,Ametista,7.276330075300001,7.6892,9.168,5.793483709333334,7.51,7.291666667,6.666666666666667,6.936666667,10.0,3.0,,,3.0,Em fase
RA-516,2024,3,2,1,3C,Masculino,2013,11,2021,Privada,Topazio,Topazio,8.384033333366668,8.6807,10.002,10.0,2.51,8.541666667,8.833333333333334,7.56,10.0,3.0,,,3.0,Em fase
RA-534,2024,3,3,0,3C,Masculino,2010,14,2021,Pública,Ametista,Quartzo,7.088855054266667,5.8385,9.585,6.043441938333333,7.51,7.5,5.0,7.103333333,10.0,3.0,,,3.0,Em fase
RA-1097,2024,3,4,-1,3C,Masculino,2009,15,2023,Pública,Quartzo,Agata,5.475324895633334,6.9547,10.002,4.849791144666667,6.25,6.041666667,3.0,5.88,5.0,3.0,,,1.0,Moderada
RA-360,2024,3,4,-1,3C,Feminino,2010,14,2021,Pública,Agata,Quartzo,6.293175689166667,5.790875,8.334,5.618045113,5.0,7.708333333,5.833333333333333,6.993333333,5.0,3.0,,,3.0,Moderada
RA-1526,2024,3,3,0,3D,Feminino,2011,13,2024,Pública,Ametista,,7.9798,,9.168,10.0,8.75,8.125,3.75,8.1275,10.0,4.0,,,0.0,Em fase
RA-1077,2024,3,3,0,3D,Masculino,2012,12,2023,Pública,Quartzo,Ametista,5.543865740733334,7.2115,0.0,7.703703703666666,6.885,6.40625,2.0,6.37,10.0,4.0,,,1.0,Em fase
RA-508,2024,3,2,1,3D,Masculino,2012,12,2022,Pública,Agata,Ametista,6.771708625733333,7.671633333,7.083,5.567251461999999,7.51,7.65625,4.666666666666667,7.5,10.0,4.0,,,2.0,Em fase
RA-363,2024,3,3,0,3D,Masculino,2010,14,2022,Privada,Ametista,Agata,7.617803571466666,6.680833333,9.585,9.523809524,5.625,7.34375,5.333333333333333,6.955,10.0,4.0,,,2.0,Em fase
RA-340,2024,3,3,0,3D,Masculino,2011,13,2021,Pública,Agata,Ametista,6.715437329466668,7.059666667,7.917,6.585769980666666,7.51,6.5625,5.166666666666667,5.83,10.0,4.0,,,3.0,Em fase
RA-1527,2024,3,3,0,3D,Masculino,2010,14,2024,Pública,Topazio,,8.631675000000001,,9.168,10.0,7.51,7.96875,8.0,7.835,10.0,4.0,,,0.0,Em fase
RA-509,2024,3,3,0,3D,Feminino,2010,14,2021,Pública,Agata,Ametista,6.918152272733334,7.606033333,9.168,6.363636363666667,2.51,8.28125,6.0,7.2475,10.0,4.0,,,3.0,Em fase
RA-500,2024,3,3,0,3D,Feminino,2012,12,2021,Privada,Topazio,Topazio,8.077708333333334,8.427533333,9.585,10.0,2.51,8.59375,6.666666666666667,8.3775,10.0,4.0,,,3.0,Em fase
RA-1528,2024,3,3,0,3D,Masculino,2011,13,2024,Pública,Ametista,,7.622584090933335,,9.168,7.787878788,7.51,7.96875,5.666666666666667,7.335,10.0,4.0,,,0.0,Em fase
RA-1089,2024,3,3,0,3D,Feminino,2012,12,2023,Pública,Ametista,Ametista,7.6221531746,7.9947,9.168,7.039682539666667,8.13,7.1875,6.833333333333333,6.995,10.0,4.0,,,1.0,Em fase
RA-1090,2024,3,3,0,3D,Masculino,2010,14,2023,Pública,Ametista,Ametista,7.7652831384,7.844033333,9.585,7.621832358666666,7.51,7.8125,6.333333333333333,7.4175,10.0,4.0,,,1.0,Em fase
RA-503,2024,3,2,1,3D,Masculino,2012,12,2021,Pública,Topazio,Topazio,8.547495614066667,8.4682,9.585,9.824561403666666,7.51,7.8125,7.666666666666667,7.7925,10.0,4.0,,,3.0,Em fase
RA-1093,2024,3,3,0,3D,Masculino,2012,12,2023,Pública,Topazio,Topazio,8.5079027778,8.197533333,7.5,7.722222222333333,8.13,8.90625,8.666666666666666,8.8825,10.0,4.0,,,1.0,Em fase
RA-1094,2024,3,3,0,3D,Feminino,2011,13,2023,Pública,Topazio,Topazio,8.0164785714,8.1779,9.168,9.523809523666666,2.51,8.4375,7.333333333333333,8.1675,10.0,4.0,,,1.0,Em fase
RA-1095,2024,3,3,0,3D,Masculino,2010,14,2023,Pública,Agata,Agata,6.108547514666667,6.238,7.5,7.84502924,7.51,5.46875,2.3333333333333335,5.125,10.0,4.0,,,1.0,Em fase
RA-1098,2024,3,3,0,3D,Feminino,2010,14,2023,Pública,Agata,Ametista,6.5744562514,7.2787,8.751,5.822406257,7.51,7.34375,3.5,6.7475,10.0,4.0,,,1.0,Em fase
RA-1106,2024,3,3,0,3F,Masculino,2011,13,2023,Pública,Quartzo,Ametista,5.936272086266667,7.1642,8.334,5.4312354313333335,7.51,7.65625,0.0,7.5,10.0,4.0,,,1.0,Em fase
RA-568,2024,3,5,-2,3F,Masculino,2008,16,2021,Pública,Quartzo,Agata,5.545864285733334,6.9647,7.917,3.2619047620000003,8.13,6.5625,5.166666666666667,5.496,5.0,5.0,,,3.0,Moderada
RA-558,2024,3,5,-2,3F,Masculino,2008,16,2022,Pública,Quartzo,Agata,5.048054503133334,6.615333333,9.168,3.7763975156666674,8.13,6.09375,3.0,4.268,5.0,5.0,,,2.0,Moderada
RA-559,2024,3,3,0,3F,Masculino,2011,13,2021,Pública,Agata,Ametista,6.158158974333333,7.947366667,10.002,5.705128205,8.13,6.25,3.1666666666666665,4.728,10.0,5.0,,,3.0,Em fase
RA-1529,2024,3,4,-1,3F,Feminino,2010,14,2024,Pública,Agata,,6.710079487200001,,6.666,7.435897436,7.51,8.125,5.5,6.964,5.0,5.0,,,0.0,Moderada
RA-1111,2024,3,2,1,3F,Feminino,2012,12,2023,Pública,Agata,Agata,6.116032815733334,6.559166667,6.249,4.600414078666667,7.5,6.5625,5.0,5.824,10.0,5.0,,,1.0,Em fase
RA-1108,2024,3,3,0,3F,Masculino,2010,14,2023,Pública,Agata,Agata,6.017215010400001,6.310833333,9.168,3.7546583853333337,8.13,7.1875,3.6666666666666665,5.422,10.0,5.0,,,1.0,Em fase
RA-542,2024,3,3,0,3F,Feminino,2011,13,2021,Pública,Agata,Ametista,6.7205649586,7.816533333,8.751,6.481366459666667,8.13,7.03125,3.9333333333333336,6.232,10.0,5.0,,,3.0,Em fase
RA-543,2024,3,2,1,3F,Feminino,2012,12,2022,Pública,Topazio,Ametista,8.0467871118,7.971833333,8.751,9.616977225666666,2.51,8.90625,6.833333333333333,8.7,10.0,5.0,,,2.0,Em fase
RA-1530,2024,3,3,0,3F,Masculino,2011,13,2024,Pública,Quartzo,,4.6391535714200005,,0.0,2.5238095237666665,8.13,7.03125,2.8333333333333335,5.258,10.0,5.0,,,0.0,Em fase
RA-555,2024,3,4,-1,3F,Masculino,2010,14,2021,Pública,Quartzo,Quartzo,5.111470186333333,5.898133333,10.002,2.7505175983333334,6.885,5.0,4.333333333333333,5.03,5.0,5.0,,,3.0,Moderada
